date,latitude,longitude,daily_mean_dust,monthly_mean,above_monthly_avg
2024-10-15,26.5,42.5,5.869242258333333e-08,2.0948133840885418e-07,False
2024-10-15,26.5,43.125,8.686462695833333e-08,2.57885403984375e-07,False
2024-10-15,26.5,43.75,1.1168109958333333e-07,3.15357322015625e-07,False
2024-10-15,26.5,44.375,1.2655922129166666e-07,3.5260764809114585e-07,False
2024-10-15,26.5,45.0,1.5082453970833334e-07,3.49980496140625e-07,False
2024-10-15,26.5,45.625,1.8701757833333332e-07,3.6120824759375e-07,False
2024-10-15,26.5,46.25,2.1125743108333335e-07,3.6653606593229165e-07,False
2024-10-15,26.5,46.875,2.088333235e-07,3.5956793525e-07,False
2024-10-15,26.5,47.5,2.0474787316666667e-07,3.7540557325e-07,False
2024-10-15,26.5,48.125,1.9232660099999998e-07,4.321875628645833e-07,False
2024-10-15,26.5,48.75,1.6800186212500001e-07,5.060740407447917e-07,False
2024-10-15,26.5,49.375,1.4123603933333332e-07,4.7439342250520833e-07,False
2024-10-15,26.5,50.0,1.0589428791666667e-07,2.9906076825520834e-07,False
2024-10-15,26.5,50.625,1.0911511170833333e-07,1.3966663037760417e-07,False
2024-10-15,26.5,51.25,1.1545853349999999e-07,1.2733926347135417e-07,False
2024-10-15,26.5,51.875,1.02035604625e-07,1.2564244913020834e-07,False
2024-10-15,26.5,52.5,9.803625333333332e-08,1.2459118724479167e-07,False
2024-10-15,26.5,53.125,9.477419966666667e-08,1.2019180946354168e-07,False
2024-10-15,26.5,53.75,8.715020829166667e-08,1.1689409553385416e-07,False
2024-10-15,26.5,54.375,8.544884691666668e-08,1.202307665625e-07,False
2024-10-15,26.5,55.0,7.15517685e-08,1.2439670694010418e-07,False
2024-10-15,26.5,55.625,5.3273349958333333e-08,1.1131157928385417e-07,False
2024-10-15,27.0,34.375,1.5779611958333333e-07,1.4464577271354167e-07,True
2024-10-15,27.0,35.0,1.1321147674999999e-07,1.4027174726302084e-07,False
2024-10-15,27.0,35.625,6.8447359375e-08,1.3745993105208334e-07,False
2024-10-15,27.0,36.25,3.6133316083333336e-08,1.414166304609375e-07,False
2024-10-15,27.0,36.875,1.9036634795833332e-08,9.622893597942708e-08,False
2024-10-15,27.0,37.5,1.3271954108333332e-08,8.645522171510416e-08,False
2024-10-15,27.0,38.125,1.4526753666666665e-08,1.0457826758333334e-07,False
2024-10-15,27.0,38.75,1.864873533333333e-08,1.1855838572135417e-07,False
2024-10-15,27.0,39.375,2.2565777479166664e-08,1.3345563398307292e-07,False
2024-10-15,27.0,40.0,2.4261681583333333e-08,1.5173054690885417e-07,False
2024-10-15,27.0,40.625,2.6321384250000002e-08,1.590630636953125e-07,False
2024-10-15,27.0,41.25,3.427703720833333e-08,1.5986463196614584e-07,False
2024-10-15,27.0,41.875,4.8348435958333335e-08,1.7481545491145835e-07,False
2024-10-15,27.0,42.5,6.728623841666666e-08,2.0683385589583334e-07,False
2024-10-15,27.0,43.125,9.146545833333334e-08,2.50542750671875e-07,False
2024-10-15,27.0,43.75,1.10257437e-07,2.890081228541667e-07,False
2024-10-15,27.0,44.375,1.3034393154166667e-07,3.3434582810416666e-07,False
2024-10-15,27.0,45.0,1.5396775254166668e-07,3.334895767916667e-07,False
2024-10-15,27.0,45.625,1.9804429337500002e-07,3.51113461984375e-07,False
2024-10-15,27.0,46.25,2.3355945295833335e-07,3.77327599796875e-07,False
2024-10-15,27.0,46.875,2.450372775e-07,3.8634565754427085e-07,False
2024-10-15,27.0,47.5,2.414914593333333e-07,3.962971210078125e-07,False
2024-10-15,27.0,48.125,2.3283185858333334e-07,4.777729158645833e-07,False
2024-10-15,27.0,48.75,1.88658306625e-07,5.177904776041667e-07,False
2024-10-15,27.0,49.375,1.33947955875e-07,3.4988920630208334e-07,False
2024-10-15,27.0,50.0,1.0075018554166666e-07,1.7388333635677083e-07,False
2024-10-15,27.0,50.625,1.2001692233333332e-07,1.345368149296875e-07,False
2024-10-15,27.0,51.25,1.2879415141666665e-07,1.36668557015625e-07,False
2024-10-15,27.0,51.875,1.1768012679166666e-07,1.4210771404947918e-07,False
2024-10-15,27.0,52.5,1.0580455104166666e-07,1.3555870789322917e-07,False
2024-10-15,27.0,53.125,9.242406541666667e-08,1.2158280609635418e-07,False
2024-10-15,27.0,53.75,8.197215187500001e-08,1.1261723450520834e-07,False
2024-10-15,27.0,54.375,7.004928295833334e-08,1.0614307234375e-07,False
2024-10-15,27.0,55.0,6.28539675e-08,1.1824056475e-07,False
2024-10-15,27.0,55.625,5.847808541666667e-08,1.2630971542708333e-07,False
2024-10-15,27.5,34.375,1.4607091391666667e-07,1.50611868625e-07,False
2024-10-15,27.5,35.0,1.0955166933333333e-07,1.5543995906770832e-07,False
2024-10-15,27.5,35.625,5.684402625e-08,1.1905941325e-07,False
2024-10-15,27.5,36.25,2.3927290708333333e-08,1.0150743484895833e-07,False
2024-10-15,27.5,36.875,1.4063214604166666e-08,8.162944272656249e-08,False
2024-10-15,27.5,37.5,1.1880730383333334e-08,9.056037750052084e-08,False
2024-10-15,27.5,38.125,1.4970435520833334e-08,1.1178863769921875e-07,False
2024-10-15,27.5,38.75,1.8905667375e-08,1.2948352957291668e-07,False
2024-10-15,27.5,39.375,2.226594725e-08,1.3896889622395834e-07,False
2024-10-15,27.5,40.0,2.885614575e-08,1.5208291954947916e-07,False
2024-10-15,27.5,40.625,3.4558070874999997e-08,1.6210043525520835e-07,False
2024-10-15,27.5,41.25,4.2725636916666664e-08,1.62288776109375e-07,False
2024-10-15,27.5,41.875,5.827496479166667e-08,1.7691693775260416e-07,False
2024-10-15,27.5,42.5,7.828445495833334e-08,2.0721813659375e-07,False
2024-10-15,27.5,43.125,1.0221689858333334e-07,2.49899055265625e-07,False
2024-10-15,27.5,43.75,1.16121252375e-07,2.865072782421875e-07,False
2024-10-15,27.5,44.375,1.3021175254166667e-07,3.162161498984375e-07,False
2024-10-15,27.5,45.0,1.4701557566666667e-07,3.2124057779947915e-07,False
2024-10-15,27.5,45.625,1.8560725475000003e-07,3.315163507265625e-07,False
2024-10-15,27.5,46.25,2.3295070004166667e-07,3.6959227228645834e-07,False
2024-10-15,27.5,46.875,2.6931593504166667e-07,3.9841597822656253e-07,False
2024-10-15,27.5,47.5,2.699004339583333e-07,4.0702214694270834e-07,False
2024-10-15,27.5,48.125,2.55603179375e-07,5.140681554947916e-07,False
2024-10-15,27.5,48.75,1.8075055233333332e-07,4.3047820594531246e-07,False
2024-10-15,27.5,49.375,1.22614438875e-07,2.15924767109375e-07,False
2024-10-15,27.5,50.0,1.1201700608333334e-07,1.5069978621614583e-07,False
2024-10-15,27.5,50.625,1.2802896391666666e-07,1.3722380336197917e-07,False
2024-10-15,27.5,51.25,1.3478954125e-07,1.4693500869010417e-07,False
2024-10-15,27.5,51.875,1.3023115441666668e-07,1.5245511109375e-07,False
2024-10-15,27.5,52.5,1.1467273104166666e-07,1.354856641171875e-07,False
2024-10-15,27.5,53.125,9.597594504166666e-08,1.124598353203125e-07,False
2024-10-15,27.5,53.75,8.18878725e-08,9.567355690625e-08,False
2024-10-15,27.5,54.375,6.646587375e-08,8.653360864322916e-08,False
2024-10-15,27.5,55.0,5.6613014875e-08,9.7515833078125e-08,False
2024-10-15,27.5,55.625,5.676581e-08,1.09422445296875e-07,False
2024-10-15,28.0,34.375,1.3794973208333332e-07,1.61841816515625e-07,False
2024-10-15,28.0,35.0,1.0760898808333334e-07,1.946607052890625e-07,False
2024-10-15,28.0,35.625,4.6668599583333334e-08,1.025615771875e-07,False
2024-10-15,28.0,36.25,2.31109437625e-08,8.671109761796875e-08,False
2024-10-15,28.0,36.875,1.37580791e-08,8.963454045416667e-08,False
2024-10-15,28.0,37.5,1.2479708379166667e-08,1.0176038340390625e-07,False
2024-10-15,28.0,38.125,1.521387685416667e-08,1.1929818367838542e-07,False
2024-10-15,28.0,38.75,1.7588567604166665e-08,1.3439151374348959e-07,False
2024-10-15,28.0,39.375,1.8964178208333333e-08,1.3810548276822916e-07,False
2024-10-15,28.0,40.0,2.311359625e-08,1.4682837054166668e-07,False
2024-10-15,28.0,40.625,3.0671194125e-08,1.5780676748697915e-07,False
2024-10-15,28.0,41.25,4.1157364374999994e-08,1.6724328638541666e-07,False
2024-10-15,28.0,41.875,5.5846613875e-08,1.7977667259895834e-07,False
2024-10-15,28.0,42.5,7.126800554166667e-08,2.0371044279427085e-07,False
2024-10-15,28.0,43.125,9.414361587500001e-08,2.4170496271354167e-07,False
2024-10-15,28.0,43.75,1.1462119354166667e-07,2.8360636905729166e-07,False
2024-10-15,28.0,44.375,1.29667874125e-07,3.145676161536458e-07,False
2024-10-15,28.0,45.0,1.3852332020833334e-07,3.2277053787500003e-07,False
2024-10-15,28.0,45.625,1.49476061375e-07,3.256005062395833e-07,False
2024-10-15,28.0,46.25,1.83662148875e-07,3.4930599348958337e-07,False
2024-10-15,28.0,46.875,2.3735386641666664e-07,3.9047563519010414e-07,False
2024-10-15,28.0,47.5,2.7276109875e-07,4.233085445052083e-07,False
2024-10-15,28.0,48.125,2.7553687608333337e-07,5.20295980625e-07,False
2024-10-15,28.0,48.75,2.004114033333333e-07,3.08002125171875e-07,False
2024-10-15,28.0,49.375,1.2793680216666666e-07,1.7863446099739584e-07,False
2024-10-15,28.0,50.0,1.2000600791666667e-07,1.4987131249479167e-07,False
2024-10-15,28.0,50.625,1.3259220108333334e-07,1.434890091015625e-07,False
2024-10-15,28.0,51.25,1.3765990566666668e-07,1.6790537986197918e-07,False
2024-10-15,28.0,51.875,1.2294549483333334e-07,1.5727058254166666e-07,False
2024-10-15,28.0,52.5,1.1297743404166667e-07,1.2088695734505207e-07,False
2024-10-15,28.0,53.125,1.0515335345833334e-07,9.917768824739583e-08,True
2024-10-15,28.0,53.75,9.323654725e-08,8.771080752213542e-08,True
2024-10-15,28.0,54.375,7.830203825e-08,8.0835416109375e-08,False
2024-10-15,28.0,55.0,6.316258895833334e-08,8.339956583854167e-08,False
2024-10-15,28.0,55.625,5.3305486083333334e-08,9.076450238020833e-08,False
2024-10-16,16.0,34.375,2.24924887375e-08,1.288914155799479e-07,False
2024-10-16,16.0,35.0,2.30549165625e-08,8.632827491015624e-08,False
2024-10-16,16.0,35.625,3.0972475170833334e-08,7.246796807786458e-08,False
2024-10-16,16.0,36.25,3.4084557745833333e-08,7.561271085729166e-08,False
2024-10-16,16.0,36.875,2.7332677408333332e-08,5.7281198773984375e-08,False
2024-10-16,16.0,37.5,2.4520851283333332e-08,3.619013911096354e-08,False
2024-10-16,16.0,38.125,3.811601604166667e-08,3.386414347606771e-08,True
2024-10-16,16.0,38.75,5.1728423375000006e-08,4.3630824655364584e-08,True
2024-10-16,16.0,39.375,6.780283258333333e-08,5.785186505658854e-08,True
2024-10-16,16.0,40.0,6.458504041666667e-08,6.375756165028645e-08,True
2024-10-16,16.0,40.625,5.7118695375e-08,6.740800459375e-08,False
2024-10-16,16.0,41.25,3.447288329166666e-08,6.506310571526563e-08,False
2024-10-16,16.0,41.875,4.469924166666667e-08,7.200219201161459e-08,False
2024-10-16,16.0,42.5,8.243053979166667e-08,7.633430376354167e-08,True
2024-10-16,16.0,43.125,1.1746063699999999e-07,8.825857911197916e-08,True
2024-10-16,16.0,43.75,8.779352604166666e-08,5.931361672942708e-08,True
2024-10-16,16.0,44.375,9.464990391666666e-08,6.2257826153125e-08,True
2024-10-16,16.0,45.0,1.1962038333333335e-07,8.571427705885416e-08,True
2024-10-16,16.0,45.625,1.3201618941666668e-07,1.042439716203125e-07,True
2024-10-16,16.0,46.25,1.3729732283333335e-07,1.1190355598020833e-07,True
2024-10-16,16.0,46.875,1.4299803375e-07,1.0214854783567709e-07,True
2024-10-16,16.0,47.5,1.3312516608333334e-07,8.40232280296875e-08,True
2024-10-16,16.0,48.125,1.2875595408333333e-07,7.633145612890625e-08,True
2024-10-16,16.0,48.75,1.3298146704166668e-07,7.888905952473959e-08,True
2024-10-16,16.0,49.375,1.3434085916666667e-07,7.940610263854167e-08,True
2024-10-16,16.0,50.0,1.3741252466666666e-07,7.850159569765625e-08,True
2024-10-16,16.0,50.625,1.3073198316666668e-07,7.326736861510417e-08,True
2024-10-16,16.0,51.25,1.00130518625e-07,7.045322381901041e-08,True
2024-10-16,16.0,51.875,8.884005133333333e-08,6.772395568177084e-08,True
2024-10-16,16.0,52.5,6.032739208333334e-08,4.4531354097395836e-08,True
2024-10-16,16.0,53.125,3.3295087833333333e-08,3.6919232866132815e-08,False
2024-10-16,16.0,53.75,3.0646032916666664e-08,3.6606967026167446e-08,False
2024-10-16,16.0,54.375,3.568008579166667e-08,3.718682161094375e-08,False
2024-10-16,16.0,55.0,4.5041818208333334e-08,4.095981022693333e-08,True
2024-10-16,16.0,55.625,6.252276070833334e-08,4.17233075322234e-08,True
2024-10-16,16.5,34.375,2.958359152083333e-08,1.7778229304296876e-07,False
2024-10-16,16.5,35.0,3.953869318333333e-08,1.1107606259739584e-07,False
2024-10-16,16.5,35.625,5.6849087162499995e-08,9.003360378880208e-08,False
2024-10-16,16.5,36.25,6.417345570416666e-08,9.421438619557292e-08,False
2024-10-16,16.5,36.875,5.4694588875e-08,8.50931167296875e-08,False
2024-10-16,16.5,37.5,4.0332909416666666e-08,5.2406469785677084e-08,False
2024-10-16,16.5,38.125,4.6565221625e-08,3.7035697861458336e-08,True
2024-10-16,16.5,38.75,7.069684466666667e-08,5.418246302630208e-08,True
2024-10-16,16.5,39.375,8.316419854166667e-08,6.702491543854166e-08,True
2024-10-16,16.5,40.0,7.117342066666666e-08,7.106930693984375e-08,True
2024-10-16,16.5,40.625,5.80172755e-08,7.690628538619791e-08,False
2024-10-16,16.5,41.25,3.277394720833334e-08,7.526490900520833e-08,False
2024-10-16,16.5,41.875,4.7987065208333334e-08,8.3354015465625e-08,False
2024-10-16,16.5,42.5,1.1768740475000001e-07,9.623426984635417e-08,True
2024-10-16,16.5,43.125,1.5301217804166667e-07,1.044069797265625e-07,True
2024-10-16,16.5,43.75,9.225732679166667e-08,6.64959340234375e-08,True
2024-10-16,16.5,44.375,9.594259883333334e-08,7.041421022864583e-08,True
2024-10-16,16.5,45.0,1.1512263020833332e-07,9.133098489765625e-08,True
2024-10-16,16.5,45.625,1.3350412329166666e-07,1.1317876462135416e-07,True
2024-10-16,16.5,46.25,1.4212249475e-07,1.2495603666796875e-07,True
2024-10-16,16.5,46.875,1.45856274125e-07,1.1883133344192708e-07,True
2024-10-16,16.5,47.5,1.4373048170833332e-07,1.0147560234661458e-07,True
2024-10-16,16.5,48.125,1.4535423225000001e-07,9.0502733559375e-08,True
2024-10-16,16.5,48.75,1.4903708020833335e-07,9.506064252604166e-08,True
2024-10-16,16.5,49.375,1.4921897941666666e-07,9.824165732291666e-08,True
2024-10-16,16.5,50.0,1.4550338820833332e-07,9.841419596744792e-08,True
2024-10-16,16.5,50.625,1.4885881891666668e-07,9.626684571927083e-08,True
2024-10-16,16.5,51.25,1.34710719375e-07,9.138090292291666e-08,True
2024-10-16,16.5,51.875,1.2164552516666668e-07,8.483950907864583e-08,True
2024-10-16,16.5,52.5,9.629305758333334e-08,5.708344807135417e-08,True
2024-10-16,16.5,53.125,6.123506816666668e-08,4.576905195903646e-08,True
2024-10-16,16.5,53.75,3.923378504166666e-08,3.9488176649921875e-08,False
2024-10-16,16.5,54.375,3.9773115125e-08,3.7974466769633726e-08,True
2024-10-16,16.5,55.0,4.8788936375e-08,4.021868495652995e-08,True
2024-10-16,16.5,55.625,6.138983389583333e-08,3.847447092780198e-08,True
2024-10-16,17.0,34.375,5.164770558333333e-08,2.3807491844791667e-07,False
2024-10-16,17.0,35.0,5.744709876666666e-08,1.4585316948541667e-07,False
2024-10-16,17.0,35.625,6.331261965e-08,1.0391961603463542e-07,False
2024-10-16,17.0,36.25,7.261955476666667e-08,1.004202096248698e-07,False
2024-10-16,17.0,36.875,7.517125566666667e-08,1.0473384223932291e-07,False
2024-10-16,17.0,37.5,6.001422320833334e-08,7.532067006979167e-08,False
2024-10-16,17.0,38.125,5.7136278875e-08,4.73704969609375e-08,True
2024-10-16,17.0,38.75,8.298169341666666e-08,6.831481920052083e-08,True
2024-10-16,17.0,39.375,7.922305441666667e-08,7.734605893723958e-08,True
2024-10-16,17.0,40.0,6.543935916666666e-08,7.989401324218749e-08,False
2024-10-16,17.0,40.625,5.270461425e-08,8.478758727994791e-08,False
2024-10-16,17.0,41.25,3.206726975e-08,8.5061894759375e-08,False
2024-10-16,17.0,41.875,5.0602772000000007e-08,9.470788182682292e-08,False
2024-10-16,17.0,42.5,1.2919554370833334e-07,1.1568043173697916e-07,True
2024-10-16,17.0,43.125,1.2283271891666666e-07,9.474064275260417e-08,True
2024-10-16,17.0,43.75,8.763891204166666e-08,6.609498907682292e-08,True
2024-10-16,17.0,44.375,9.886086425e-08,8.00359274828125e-08,True
2024-10-16,17.0,45.0,1.2683328333333333e-07,1.0945207948697916e-07,True
2024-10-16,17.0,45.625,1.4842226204166666e-07,1.3543237356510417e-07,True
2024-10-16,17.0,46.25,1.6193856516666666e-07,1.4935413196875e-07,True
2024-10-16,17.0,46.875,1.7248627816666668e-07,1.513466928828125e-07,True
2024-10-16,17.0,47.5,1.7949423741666664e-07,1.4331080481119793e-07,True
2024-10-16,17.0,48.125,1.8481902662499999e-07,1.2575158849739584e-07,True
2024-10-16,17.0,48.75,1.8033461204166666e-07,1.2089811744765625e-07,True
2024-10-16,17.0,49.375,1.7787655145833332e-07,1.2518665986979167e-07,True
2024-10-16,17.0,50.0,1.6645208479166667e-07,1.1799259468359374e-07,True
2024-10-16,17.0,50.625,1.561844955e-07,1.03881907375e-07,True
2024-10-16,17.0,51.25,1.4811545916666667e-07,9.419072031640625e-08,True
2024-10-16,17.0,51.875,1.3984875833333334e-07,8.776250177786459e-08,True
2024-10-16,17.0,52.5,1.1873635454166668e-07,6.961705234947916e-08,True
2024-10-16,17.0,53.125,9.979339916666667e-08,5.759385690677083e-08,True
2024-10-16,17.0,53.75,7.058346133333333e-08,4.613359123046875e-08,True
2024-10-16,17.0,54.375,4.9542604500000004e-08,4.079039104427083e-08,True
2024-10-16,17.0,55.0,4.9940356875e-08,4.052836186059896e-08,True
2024-10-16,17.0,55.625,6.219185633333332e-08,3.621617136498724e-08,True
2024-10-16,17.5,34.375,1.2615282767916667e-07,3.0608929544348956e-07,False
2024-10-16,17.5,35.0,5.8884214498749995e-08,1.747783483957552e-07,False
2024-10-16,17.5,35.625,5.82372507725e-08,1.0175578293630209e-07,False
2024-10-16,17.5,36.25,5.8931318208333334e-08,8.205297191708334e-08,False
2024-10-16,17.5,36.875,7.981270995833333e-08,1.0389827762604166e-07,False
2024-10-16,17.5,37.5,7.779787695833333e-08,1.0165986976041667e-07,False
2024-10-16,17.5,38.125,6.045775270833333e-08,6.184573516145834e-08,False
2024-10-16,17.5,38.75,9.030918833333334e-08,8.577577229947917e-08,True
2024-10-16,17.5,39.375,7.133894791666666e-08,9.020995699270833e-08,False
2024-10-16,17.5,40.0,6.024917545833334e-08,9.541418018750001e-08,False
2024-10-16,17.5,40.625,4.977422258333334e-08,9.59574897265625e-08,False
2024-10-16,17.5,41.25,3.3952349291666664e-08,9.8839356015625e-08,False
2024-10-16,17.5,41.875,8.155257333333334e-08,1.1425767889583333e-07,False
2024-10-16,17.5,42.5,1.295666175e-07,1.190532361640625e-07,True
2024-10-16,17.5,43.125,9.130902604166666e-08,7.807471106250001e-08,True
2024-10-16,17.5,43.75,8.717143179166666e-08,6.988700419010417e-08,True
2024-10-16,17.5,44.375,1.1126515849999999e-07,9.61562236796875e-08,True
2024-10-16,17.5,45.0,1.3733370154166667e-07,1.3057285784635415e-07,True
2024-10-16,17.5,45.625,1.5707701204166668e-07,1.5753380537760416e-07,False
2024-10-16,17.5,46.25,1.8079178491666666e-07,1.7774499412760418e-07,True
2024-10-16,17.5,46.875,1.9914175041666667e-07,1.8968444291145833e-07,True
2024-10-16,17.5,47.5,2.0809602891666666e-07,1.8961863766927083e-07,True
2024-10-16,17.5,48.125,2.2845537041666666e-07,1.8227268640624998e-07,True
2024-10-16,17.5,48.75,2.3527294291666667e-07,1.7172129766145832e-07,True
2024-10-16,17.5,49.375,2.346617625e-07,1.7372853305729167e-07,True
2024-10-16,17.5,50.0,2.1789916958333332e-07,1.6118574865625e-07,True
2024-10-16,17.5,50.625,1.9236176916666664e-07,1.354201236796875e-07,True
2024-10-16,17.5,51.25,1.7313868925e-07,1.1329927986875e-07,True
2024-10-16,17.5,51.875,1.6172877483333333e-07,1.0173743269166667e-07,True
2024-10-16,17.5,52.5,1.3989362633333334e-07,8.988218829036458e-08,True
2024-10-16,17.5,53.125,1.25903172875e-07,8.119734752864583e-08,True
2024-10-16,17.5,53.75,1.134673485e-07,6.893911157291666e-08,True
2024-10-16,17.5,54.375,8.586479133333333e-08,5.5200055034375e-08,True
2024-10-16,17.5,55.0,6.7224394125e-08,4.589569912057291e-08,True
2024-10-16,17.5,55.625,6.29297595e-08,3.559770742278133e-08,True
2024-10-16,18.0,34.375,2.3297146564583334e-07,3.6322511699348957e-07,False
2024-10-16,18.0,35.0,7.814801232083334e-08,2.0228255367109375e-07,False
2024-10-16,18.0,35.625,6.852103087916668e-08,1.1409671744296876e-07,False
2024-10-16,18.0,36.25,5.9127996000000004e-08,8.313457954036458e-08,False
2024-10-16,18.0,36.875,6.501917254166667e-08,8.507111519791666e-08,False
2024-10-16,18.0,37.5,8.565136325000001e-08,1.1642386801692709e-07,False
2024-10-16,18.0,38.125,7.349930145833333e-08,9.311736521614583e-08,False
2024-10-16,18.0,38.75,9.044439949999999e-08,9.880633040104167e-08,False
2024-10-16,18.0,39.375,7.995641062500001e-08,9.688251215885417e-08,False
2024-10-16,18.0,40.0,6.668779187500001e-08,1.0298003931770834e-07,False
2024-10-16,18.0,40.625,5.348011e-08,1.0509124201822917e-07,False
2024-10-16,18.0,41.25,5.093776945833333e-08,1.130058159140625e-07,False
2024-10-16,18.0,41.875,1.1278704600000001e-07,1.2131122721614584e-07,False
2024-10-16,18.0,42.5,1.0023602037499999e-07,9.103416743489584e-08,True
2024-10-16,18.0,43.125,7.710029316666666e-08,6.579170096744791e-08,True
2024-10-16,18.0,43.75,8.424225270833334e-08,7.406878494140625e-08,True
2024-10-16,18.0,44.375,1.14091868375e-07,1.069660705546875e-07,True
2024-10-16,18.0,45.0,1.3949587475000002e-07,1.41973923484375e-07,False
2024-10-16,18.0,45.625,1.5626453145833334e-07,1.6859447331770832e-07,False
2024-10-16,18.0,46.25,1.8430364604166666e-07,1.9750382341666666e-07,False
2024-10-16,18.0,46.875,2.1511126441666668e-07,2.23650432015625e-07,False
2024-10-16,18.0,47.5,2.3005850708333332e-07,2.3585543397916667e-07,False
2024-10-16,18.0,48.125,2.5724148249999997e-07,2.4486659416927083e-07,True
2024-10-16,18.0,48.75,2.9529474125e-07,2.430681061953125e-07,True
2024-10-16,18.0,49.375,3.107707041666667e-07,2.369627056328125e-07,True
2024-10-16,18.0,50.0,2.9233828e-07,2.164934669296875e-07,True
2024-10-16,18.0,50.625,2.4049707875000003e-07,1.8086927913020832e-07,True
2024-10-16,18.0,51.25,2.1104885541666668e-07,1.5436359107552084e-07,True
2024-10-16,18.0,51.875,1.9314272208333332e-07,1.3590151180468751e-07,True
2024-10-16,18.0,52.5,1.6472161958333333e-07,1.2339578921875e-07,True
2024-10-16,18.0,53.125,1.5409265766666665e-07,1.1777866438671875e-07,True
2024-10-16,18.0,53.75,1.5451951366666667e-07,1.089267799609375e-07,True
2024-10-16,18.0,54.375,1.3752166404166667e-07,9.527256426145833e-08,True
2024-10-16,18.0,55.0,1.0192525433333334e-07,7.669315089322917e-08,True
2024-10-16,18.0,55.625,8.6770042125e-08,5.455136031588542e-08,True
2024-10-16,18.5,34.375,2.94299752e-07,3.746590101458333e-07,False
2024-10-16,18.5,35.0,1.0289424522916667e-07,2.0112626084765625e-07,False
2024-10-16,18.5,35.625,7.286053241666667e-08,1.0511429876875e-07,False
2024-10-16,18.5,36.25,6.114123854166667e-08,7.941477102994791e-08,False
2024-10-16,18.5,36.875,6.0614186375e-08,7.453088859557292e-08,False
2024-10-16,18.5,37.5,7.5257051625e-08,9.36536260625e-08,False
2024-10-16,18.5,38.125,5.8137329375000003e-08,8.685795741145834e-08,False
2024-10-16,18.5,38.75,6.8109939375e-08,8.579813071354167e-08,False
2024-10-16,18.5,39.375,1.0341394641666666e-07,9.764828780208333e-08,True
2024-10-16,18.5,40.0,8.560467541666667e-08,1.067585352265625e-07,False
2024-10-16,18.5,40.625,6.242771891666667e-08,1.09862943546875e-07,False
2024-10-16,18.5,41.25,7.558083125e-08,1.2738818657552084e-07,False
2024-10-16,18.5,41.875,9.857710170833335e-08,1.0705332506250001e-07,False
2024-10-16,18.5,42.5,7.702450266666667e-08,6.478277768229167e-08,True
2024-10-16,18.5,43.125,8.003856783333332e-08,6.370876393515625e-08,True
2024-10-16,18.5,43.75,8.999147245833335e-08,8.092910346484375e-08,True
2024-10-16,18.5,44.375,1.1827675670833334e-07,1.1513399573697917e-07,True
2024-10-16,18.5,45.0,1.3930063679166668e-07,1.5013980273177084e-07,False
2024-10-16,18.5,45.625,1.5161155683333333e-07,1.7751798071614584e-07,False
2024-10-16,18.5,46.25,1.7378382479166665e-07,2.1049929019010416e-07,False
2024-10-16,18.5,46.875,2.0525961624999998e-07,2.470088706927083e-07,False
2024-10-16,18.5,47.5,2.3542331208333332e-07,2.7432126210677084e-07,False
2024-10-16,18.5,48.125,2.7662706125e-07,2.93370022578125e-07,False
2024-10-16,18.5,48.75,3.4241869875e-07,3.04148065421875e-07,True
2024-10-16,18.5,49.375,3.889727e-07,3.025865380807292e-07,True
2024-10-16,18.5,50.0,4.015528254166667e-07,2.8976474689583335e-07,True
2024-10-16,18.5,50.625,3.3845572375e-07,2.521814325078125e-07,True
2024-10-16,18.5,51.25,2.6546089124999997e-07,2.2026298159114583e-07,True
2024-10-16,18.5,51.875,2.2645690916666666e-07,1.8809275144791667e-07,True
2024-10-16,18.5,52.5,1.9224293e-07,1.6730367326041666e-07,True
2024-10-16,18.5,53.125,1.87300128e-07,1.6430410234635417e-07,True
2024-10-16,18.5,53.75,1.9572204966666665e-07,1.6118046201041665e-07,True
2024-10-16,18.5,54.375,1.7417066191666665e-07,1.470798457890625e-07,True
2024-10-16,18.5,55.0,1.3160267254166666e-07,1.210274648359375e-07,True
2024-10-16,18.5,55.625,1.2186137883333333e-07,9.509023450651042e-08,True
2024-10-16,19.0,34.375,3.299058639166667e-07,3.5147275061197917e-07,False
2024-10-16,19.0,35.0,1.1684096845833334e-07,1.9237541041927083e-07,False
2024-10-16,19.0,35.625,5.5994105333333334e-08,9.210765552994792e-08,False
2024-10-16,19.0,36.25,4.7070597625e-08,6.486708706614583e-08,False
2024-10-16,19.0,36.875,5.4311994416666665e-08,7.289529525520833e-08,False
2024-10-16,19.0,37.5,5.351285166666667e-08,7.958054072916667e-08,False
2024-10-16,19.0,38.125,4.3020920541666664e-08,7.549836856770833e-08,False
2024-10-16,19.0,38.75,8.744155287499999e-08,8.21333787421875e-08,True
2024-10-16,19.0,39.375,1.49868358625e-07,1.010120442890625e-07,True
2024-10-16,19.0,40.0,1.1611094708333333e-07,1.1799257588541667e-07,False
2024-10-16,19.0,40.625,7.388007654166666e-08,1.1807681759895834e-07,False
2024-10-16,19.0,41.25,1.0911268933333333e-07,1.4364369928125e-07,False
2024-10-16,19.0,41.875,9.988192366666666e-08,1.0745884605208333e-07,False
2024-10-16,19.0,42.5,8.0344158e-08,6.537342347630208e-08,True
2024-10-16,19.0,43.125,8.923901616666666e-08,7.054341769921875e-08,True
2024-10-16,19.0,43.75,1.0017053704166667e-07,9.136564053906249e-08,True
